id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_20km
19497817,42.5508579396,-71.2442528578,801.0082250766034,-5,N,0.11419576416714368,gray,0,-0.3993582589092388,-0.59502180612699,-0.2439366228365819,-0.34179333525636985
19503955,40.0722016,-82.8775218,956.4916119467108,-3.5,N,0.6531609195402299,gray,0,-0.36089173790811707,-0.3639095983059339,2.30444995254005,-0.299745023684026
19516313,29.9613026949,-90.0691083726,1725.1108027960245,9.25,N,0,gray,0,-0.17073569074553352,1.6005441681730423,-0.7838879526530268,-0.1270215570208857
19518455,43.2928,-79.8786233333,2541.687744140625,-5.25,N,0.42611683848797244,gray,0,0.031285082634614644,-0.6335405074304993,1.230918421968696,0.7013195290719523
19523270,41.9487749614,-71.2930147199,956.391582535358,-4.25,N,0.0810966810966811,gray,0,-0.3609164851401525,-0.4794657022164619,-0.4004388718468244,-0.5120241726902452
19523379,41.8697271469,-71.2592298722,115.42250061035158,-3.5,N,0.46131805157593125,gray,0,-0.5689718632892484,-0.3639095983059339,1.3973601631017183,-0.4963318007842905
19523432,41.8699487406,-71.2637669834,115.42250061035156,-3.5,N,0.4798052134059009,gray,0,-0.5689718632892484,-0.3639095983059339,1.4847729291305303,-0.4963248012511005
19523940,41.8062197142,-71.3579956162,1330.4395751953125,-3.5,N,0.01740867579908675,gray,0,-0.26837717753488555,-0.3639095983059339,-0.701574587384048,-0.49172928417149053
19526820,33.6777367073,-84.8446861231,145.69037163017882,3.5,N,0.7232398397252433,gray,0,-0.561483605413723,0.7146140381923277,2.635803802851124,-0.3244546884272569
19531094,44.0414695,-79.9439783333,29.89676428919226,-8.25,N,0.5099567099567099,gray,0,-0.5901308925499287,-1.0957649230726114,1.6273381177546586,0.5764372999048577
19532985,43.8746313889,-78.7960830556,556.4586181640625,-4.75,N,0.38577502899110944,gray,0,-0.4598597232745348,-0.5565031048234806,1.0401704214285836,0.6683911552214531
19533012,29.75598702,-95.5747572727,2582.7115645797167,8.25,N,0.022883295194508012,gray,0,0.04143435762940804,1.446469362959005,-0.6756889685578541,-0.20558636513773876
19536809,35.4131503105,-80.5653785701,466.31281551824566,2,N,0.24300399771559109,gray,0,-0.48216175489631286,0.48350183037127165,0.36510678173308,-0.3445995787027102
19537038,40.5118182324,-81.5386530357,49.88800048828125,-3.5,N,0.27003136583974907,gray,0,-0.5851850695744293,-0.3639095983059339,0.49290016764814637,1.1015920462589814
19539123,38.0574817994,-76.6480159226,22.760759353637695,0.5,N,0.5128939828080229,gray,0,-0.5918963370082935,0.2523896225502155,1.641226412068087,-0.26236060894039415
19540231,35.8995419148,-79.0317737093,899.1802285042697,1.75,N,0.3938356164383562,gray,0,-0.3750705487712591,0.4449831290677623,1.0782832616287883,-0.32215228714755756
19541540,38.9462283333,-92.4465733333,25.251677975723997,-3.5,N,0.5307359307359307,gray,0,-0.5912800848451694,-0.3639095983059339,1.7255884160395218,-0.5236298066782682
19546025,28.1486159758,-82.2327761394,47.873067899282034,12,N,0.0014289797084881303,gray,0,-0.5856835630039257,2.0242498825116453,-0.7771313141778067,-0.12664147413093807
19546152,28.1499636313,-82.2268582539,67.41248931030921,12,N,0.02544311034877072,gray,0,-0.5808495188067474,2.0242498825116453,-0.6635854058144462,-0.11825146528477089
19546194,28.149115,-82.228906,57.3651989498746,12,N,0.010583524027459951,gray,0,-0.5833352139889402,2.0242498825116453,-0.7338459225090094,-0.12051381644447623
19546404,32.1651816667,-81.1149433333,3.4050097236368293,7.5,N,0.004620462046204611,gray,0,-0.5966849408882494,1.330913259048477,-0.7620410422670775,-0.22624743943274012
19547679,41.3208587555,-88.9925415285,3.7430849075317383,-6.5,N,0.4362017804154303,gray,0,-0.5966013012375894,-0.826134013948046,1.278603008560562,-0.6270843630492755
19554794,41.9235502139,-87.6941440813,8462.71480218068,-4.75,N,0,gray,0,1.4961445525828898,-0.5565031048234806,-0.7838879526530268,-0.36723741625536144
19557736,33.3472584623,-93.1837506926,12.304659649275576,3,N,0.9311231780508717,gray,0,-0.5944831714409887,0.637576635585309,3.618737677800407,-0.3196513840354024
19559990,26.570637,-81.827484,427.4406433105469,13.5,N,0.0014413375612568398,gray,0,-0.49177871307227444,2.255362090332701,-0.7770728825968737,-0.1379281503654172
19560581,32.5209385351,-94.7543891519,864.4269421500661,4,N,0.06207093821510296,gray,0,-0.38366849641256423,0.7916514407993464,-0.49039820829487113,-0.12758884002091234
19562366,40.6027552265,-74.5327904364,790.5270500314948,-2.75,N,0.4212632180623035,gray,0,-0.4019512969701213,-0.2483534943954059,1.207969069841866,-0.41359854551995207
19569377,43.3148733333,-79.84911,652.88165283203125,-4.5,N,0.21479577263638963,melanic,1,-0.4360047072325579,-0.5179844035199712,0.2317299550673963,0.6781672491857222
19573208,31.33151,-94.707243,280.62468236940435,5,N,0.18386167146974064,gray,0,-0.5281009167399906,0.9457262460133837,0.08546438047777145,-0.24407417097017126
19574004,43.3148,-79.849085,652.88165283203125,-4.5,N,0.2135088723526045,melanic,1,-0.4360047072325579,-0.5179844035199712,0.22564511011155447,0.6781668684059443
