ID,A_,TEMPERATE_OR_SUBPOLAR_NEEDLEAF_FOREST,SUBPOLAR_TAIGA_NEEDLELEAF_FOREST,TROPICAL_OR_SUBTROPICAL_BROADLEAF_EVERGREEN_FOREST,TROPICAL_OR_SUBTROPICAL_BROADLEAF_DECIDUOUS_FOREST,TEMPERATE_OR_SUBPOLAR_BROADLEAF_DECIDUOUS_FOREST,MIXED_FOREST,TROPICAL_OR_SUBTROPICAL_SHRUBLAND,TEMPERATE_OR_SUBPOLAR_SHRUBLAND,TROPICAL_OR_SUBTROPICAL_GRASSLAND,TEMPERATE_OR_SUBPOLAR_GRASSLAND,SUBPOLAR_OR_POLAR_SHRUBLAND_LICHEN_MOSS,SUBPOLAR_OR_POLAR_GRASSLAND_LICHEN_MOSS,SUBPOLAR_OR_POLAR_BARREN_LICHEN_MOSS,WETLAND,CROPLAND,BARREN_LAND,URBAN_AND_BUILT_UP
19414131,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,718200.000000000000000,99900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,246600.000000000000000,0.000000000000000,8100.000000000000000,1955700.000000000000000,113400.000000000000000
19416545,72000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,77400.000000000000000,300600.000000000000000,0.000000000000000,61200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19800.000000000000000,50400.000000000000000,99000.000000000000000,825300.000000000000000,1635300.000000000000000
19416873,16200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,384300.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,36000.000000000000000,16200.000000000000000,1227600.000000000000000,1449900.000000000000000
19416883,16200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,385200.000000000000000,0.000000000000000,9000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,36000.000000000000000,16200.000000000000000,1226700.000000000000000,1445400.000000000000000
19417960,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,64800.000000000000000,598500.000000000000000,0.000000000000000,32400.000000000000000,0.000000000000000,45900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24300.000000000000000,17100.000000000000000,2358000.000000000000000,0.000000000000000
19419211,5400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,18000.000000000000000,64800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,7200.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,34200.000000000000000,8100.000000000000000,3005100.000000000000000,0.000000000000000
19419226,0.000000000000000,0.000000000000000,126900.000000000000000,0.000000000000000,0.000000000000000,430200.000000000000000,75600.000000000000000,0.000000000000000,10800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,45900.000000000000000,0.000000000000000,2426400.000000000000000,23400.000000000000000
19420044,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,197100.000000000000000,9900.000000000000000,0.000000000000000,18000.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,10800.000000000000000,100800.000000000000000,0.000000000000000,2798100.000000000000000,0.000000000000000
19420887,0.000000000000000,0.000000000000000,562500.000000000000000,30600.000000000000000,0.000000000000000,81900.000000000000000,689400.000000000000000,0.000000000000000,23400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,948600.000000000000000,149400.000000000000000,0.000000000000000,602100.000000000000000,52200.000000000000000
19421130,92700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,4500.000000000000000,101700.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,77400.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,714600.000000000000000,13500.000000000000000,17100.000000000000000,2001600.000000000000000,118800.000000000000000
19422594,881100.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,252900.000000000000000,0.000000000000000,11700.000000000000000,0.000000000000000,51300.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5400.000000000000000,0.000000000000000,0.000000000000000,1932300.000000000000000,0.000000000000000
19423537,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,36900.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,17100.000000000000000,2817000.000000000000000,261900.000000000000000
