,database,inat.id,year,latitude,longitude,morph.class
31211,iNaturalist,37742845,2020,39.9088823889,-75.0831660536,gray
31212,iNaturalist,37742913,2020,46.8644323867,-96.7907197839,gray
31213,iNaturalist,37743781,2020,28.57618833,-81.58837167,gray
31215,iNaturalist,37746164,2020,35.754833594,-78.5335095227,gray
31216,iNaturalist,37749967,2020,32.9016869487,-80.1368936144,gray
31217,iNaturalist,37750050,2020,43.1049616667,-86.253345,gray
31218,iNaturalist,37751339,2020,27.827219775,-81.5985092814,gray
31219,iNaturalist,37751982,2020,38.8815744594,-77.0175404102,gray
31220,iNaturalist,37752367,2020,28.3354434967,-81.6460189819,gray
31221,iNaturalist,37754070,2020,28.0613611721,-82.41490333,gray
31222,iNaturalist,37755594,2020,36.5729997079,-82.2339879568,gray
31223,iNaturalist,37756013,2020,41.15868313,-87.89338439,gray
31224,iNaturalist,37756183,2020,42.4507106876,-71.0930567084,gray
31225,iNaturalist,37756243,2020,43.0946889593,-87.8798109876,gray
31226,iNaturalist,37756984,2020,37.5824,-122.400375,gray
31227,iNaturalist,37758287,2020,35.2753143311,-80.959815979,gray
31228,iNaturalist,37758364,2020,40.652224663,-73.9979838777,gray
31229,iNaturalist,37758517,2020,35.2752532959,-80.9596939087,gray
31230,iNaturalist,37758672,2020,37.23695333,-121.97422,gray
31232,iNaturalist,37761294,2020,40.7772416667,-73.9684083333,gray
31233,iNaturalist,37761304,2020,40.7686566667,-73.9788616667,gray
31234,iNaturalist,37761363,2020,32.8003614727,-79.9553234226,gray
31235,iNaturalist,37762821,2020,40.72607333,-74.28232167,gray
31236,iNaturalist,37762842,2020,43.5301366667,-80.225905,gray
31237,iNaturalist,37764417,2020,34.161904951,-80.8963520534,gray
31238,iNaturalist,37764661,2020,34.161904951,-80.8963520534,gray
31239,iNaturalist,37764684,2020,44.5910074862,-123.2675580499,gray
31240,iNaturalist,37764875,2020,34.161916048,-80.8963601001,gray
31241,iNaturalist,37765223,2020,34.1618916346,-80.8963064559,gray
31242,iNaturalist,37765299,2020,34.1619182674,-80.8963413246,gray
31243,iNaturalist,37765659,2020,34.161904951,-80.896333278,gray
31244,iNaturalist,37766070,2020,34.1619182674,-80.8963413246,gray
31245,iNaturalist,37766732,2020,34.1619193771,-80.896358759,gray
31246,iNaturalist,37766874,2020,34.1619482294,-80.8964861639,gray
31247,iNaturalist,37775374,2020,40.7810613889,-73.9646480556,gray
31248,iNaturalist,37775375,2020,40.7810463889,-73.9647463889,gray
31249,iNaturalist,37775376,2020,40.7809743609,-73.9649770517,gray
31250,iNaturalist,37775378,2020,40.7771880556,-73.9702247222,gray
31251,iNaturalist,37777951,2020,39.4117422671,-76.553606024,gray
31252,iNaturalist,37778185,2020,34.8847,-82.34493,gray
31254,iNaturalist,37781963,2020,38.784225,-76.94775333,gray
31255,iNaturalist,37782085,2020,29.6118862974,-95.726546757,gray
31256,iNaturalist,37783885,2020,40.7816720708,-73.9620759432,gray
31257,iNaturalist,37784870,2020,37.4329553998,-122.0869353237,gray
31258,iNaturalist,37784891,2020,40.2033421258,-77.1973846202,gray
31259,iNaturalist,37785760,2020,38.3292662999,-76.4167833154,gray
31260,iNaturalist,37786066,2020,40.7818160719,-73.9622714092,gray
31261,iNaturalist,37786160,2020,48.4460832842,-123.4026958421,gray
31262,iNaturalist,37786406,2020,37.2974200507,-121.9302600426,gray
31263,iNaturalist,37787351,2020,30.1461544037,-95.517250061,gray
31265,iNaturalist,37789633,2020,40.7883336302,-73.9635300358,melanic
31266,iNaturalist,37790456,2020,41.354561186,-71.8430748293,gray
31267,iNaturalist,37790976,2020,40.120525815,-75.2225006239,gray
31268,iNaturalist,37790977,2020,40.1205422234,-75.222539516,gray
31269,iNaturalist,37791524,2020,43.4315830534,-80.5001242419,gray
31270,iNaturalist,37792259,2020,41.9872169162,-87.6540743596,gray
31271,iNaturalist,37792405,2020,41.9861815351,-87.6534632671,gray
31272,iNaturalist,37792877,2020,41.9845571919,-87.6507509612,gray
31273,iNaturalist,37793076,2020,40.0722016,-82.8775218,other
31275,iNaturalist,37797604,2020,40.89308,-74.00808055,gray
31276,iNaturalist,37801700,2020,36.0327583333,-78.8954383333,gray
31279,iNaturalist,37804764,2020,43.5330166667,-80.228905,melanic
31281,iNaturalist,37812980,2020,37.2142878,-93.2086458,gray
31282,iNaturalist,37816371,2020,46.0809555004,-66.0943529844,gray
31283,iNaturalist,37817088,2020,35.7828552734,-78.6858908359,gray
31284,iNaturalist,37820354,2020,42.6911012129,-73.1053846189,gray
31285,iNaturalist,37820845,2020,27.143037796,-80.6913375854,gray
31286,iNaturalist,37821333,2020,40.28676296,-79.39841942,gray
31287,iNaturalist,37822032,2020,48.46518333,-123.37416167,gray
31288,iNaturalist,37822489,2020,37.4006000679,-79.1831529513,gray
31290,iNaturalist,37824531,2020,26.6403738719,-81.8774236955,gray
31291,iNaturalist,37825032,2020,35.8897829,-79.0452035,gray
31292,iNaturalist,37825314,2020,38.9418292201,-77.355198316,gray
31293,iNaturalist,37826838,2020,37.3972206116,-79.1811141968,gray
31294,iNaturalist,37826885,2020,40.893045,-74.008025,gray
31295,iNaturalist,37829132,2020,47.5540550027,-122.1174144932,gray
31296,iNaturalist,37829772,2020,44.7864589688,-93.1289296231,gray
31297,iNaturalist,37830090,2020,28.06121117,-82.41486333,gray
31298,iNaturalist,37830134,2020,48.4573533017,-123.3132522133,gray
31299,iNaturalist,37831356,2020,38.89067,-77.01857783,other
31302,iNaturalist,37843895,2020,38.8890944444,-77.0408888889,gray
31303,iNaturalist,37849622,2020,40.0826916015,-77.1311299503,gray
31304,iNaturalist,37849645,2020,48.4645035515,-123.3193811991,gray
31305,iNaturalist,37849898,2020,43.0753217871,-87.8801352159,gray
31306,iNaturalist,37850156,2020,44.476775,-77.31651,melanic
31307,iNaturalist,37850798,2020,40.1185476448,-75.0257109865,gray
31308,iNaturalist,37851815,2020,41.56624167,-72.0561445,gray
31309,iNaturalist,37854957,2020,37.39716333,-79.1782,gray
31310,iNaturalist,37855214,2020,39.6584301592,-76.672015311,gray
31311,iNaturalist,37855250,2020,41.56618833,-72.056175,gray
31312,iNaturalist,37855259,2020,38.7101676592,-76.539002757,gray
31313,iNaturalist,37855662,2020,43.5411866667,-80.2152466667,melanic
31314,iNaturalist,37855673,2020,42.14654167,-87.78996333,gray
31315,iNaturalist,37855910,2020,40.89311667,-74.00808612,gray
31316,iNaturalist,37855930,2020,40.89305833,-74.00775833,gray
31317,iNaturalist,37859185,2020,43.3840885041,-80.3843493415,melanic
31318,iNaturalist,37859364,2020,33.6889908,-86.6833228,gray
31319,iNaturalist,37860206,2020,41.127477804,-81.5401893854,gray
31322,iNaturalist,37863032,2020,41.2972122245,-72.8018967297,gray
31323,iNaturalist,37864177,2020,38.7564083907,-77.0988309152,gray
31324,iNaturalist,37864231,2020,38.7566408577,-77.0984182328,gray
31325,iNaturalist,37864235,2020,38.7566522403,-77.098161215,gray
31326,iNaturalist,37867808,2020,37.5073171,-122.2796002999,gray
31327,iNaturalist,37868874,2020,37.7720025861,-122.4647572249,gray
31329,iNaturalist,37886051,2020,43.0944833626,-87.8860126064,gray
31330,iNaturalist,37886789,2020,44.98497833,-93.18519667,gray
31331,iNaturalist,37887083,2020,41.56610833,-72.05623617,gray
31332,iNaturalist,37887671,2020,39.3045743575,-76.6242067733,gray
31333,iNaturalist,37888387,2020,31.379129,-94.726326,gray
31334,iNaturalist,37888806,2020,38.9365005493,-76.9850463867,gray
31335,iNaturalist,37889229,2020,39.14025,-77.0666055,gray
31336,iNaturalist,37889272,2020,48.45793833,-123.31388833,gray
31338,iNaturalist,37891141,2020,27.9145114749,-82.4928869345,gray
31339,iNaturalist,37891595,2020,26.0072412523,-80.2338013798,gray
31340,iNaturalist,37892656,2020,30.4228389463,-91.1774998581,gray
31342,iNaturalist,37896155,2020,37.3979964473,-79.1814742721,gray
31343,iNaturalist,37896458,2020,41.0120943138,-81.5134906769,gray
31344,iNaturalist,37896527,2020,40.8931293843,-74.0079248379,gray
31345,iNaturalist,37896897,2020,40.8628240521,-73.8786651793,melanic
31348,iNaturalist,37898843,2020,39.6036787855,-79.8466327812,gray
31349,iNaturalist,37899127,2020,47.1153653455,-88.5505701229,gray
31350,iNaturalist,37899262,2020,48.419455,-123.35813,gray
31351,iNaturalist,37899512,2020,29.62512,-82.32222,gray
31353,iNaturalist,37901807,2020,42.874007809,-79.1784993187,gray
31354,iNaturalist,37901899,2020,43.2948946166,-79.876543831,gray
31355,iNaturalist,37901903,2020,43.2947071457,-79.8761575447,gray
31357,iNaturalist,37904895,2020,50.9074895019,-114.0781389077,melanic
31359,iNaturalist,37906758,2020,44.893990695,-76.0089641782,melanic
31360,iNaturalist,37906796,2020,44.8955460436,-76.011580917,melanic
31361,iNaturalist,37906872,2020,49.2438484633,-122.93567544,melanic
31363,iNaturalist,37908132,2020,31.7995888343,-85.9565722781,gray
31364,iNaturalist,37909717,2020,39.0670525,-77.3288732,gray
31365,iNaturalist,37916071,2020,29.87591667,-84.60778833,other
31366,iNaturalist,37916441,2020,43.083642,-87.89105,gray
31367,iNaturalist,37917698,2020,40.6389752889,-80.000967794,gray
31368,iNaturalist,37919720,2020,38.8966824,-77.063008,gray
31369,iNaturalist,37920325,2020,40.6628663132,-74.3875462934,gray
31370,iNaturalist,37920345,2020,49.2319583707,-122.8993092478,melanic
31371,iNaturalist,37920436,2020,44.0591166,-92.505148,gray
31373,iNaturalist,37925204,2020,40.8980835019,-73.9129952668,gray
31374,iNaturalist,37925488,2020,37.7123666667,-81.068025,gray
31375,iNaturalist,37925812,2020,41.7158988056,-70.2095721944,gray
31376,iNaturalist,37926219,2020,49.287005,-123.13588617,gray
31377,iNaturalist,37926924,2020,38.92248833,-77.03638333,gray
31378,iNaturalist,37927088,2020,42.3650647514,-71.2624672708,gray
31379,iNaturalist,37927138,2020,42.3656733614,-71.2619069406,gray
31380,iNaturalist,37927249,2020,44.2720366667,-76.241655,melanic
31381,iNaturalist,37928256,2020,40.6028208158,-74.5327846111,gray
31382,iNaturalist,37930080,2020,33.8684380598,-83.6928031785,gray
31383,iNaturalist,37933027,2020,44.474728,-77.310249,melanic
31384,iNaturalist,37933151,2020,44.474728,-77.310249,melanic
31385,iNaturalist,37934516,2020,40.767185,-73.97554,gray
31386,iNaturalist,37934518,2020,40.766975,-73.9756580556,gray
31387,iNaturalist,37934521,2020,40.770475,-73.9746397222,gray
31388,iNaturalist,37935878,2020,39.6310151996,-78.3714656602,gray
31389,iNaturalist,37936006,2020,40.7707376575,-73.969167749,gray
31390,iNaturalist,37936008,2020,40.7795247222,-73.9714463889,gray
31391,iNaturalist,37936012,2020,40.7780663889,-73.9701280556,gray
31392,iNaturalist,37943541,2020,40.6028053239,-74.5328523284,gray
31393,iNaturalist,37944497,2020,42.6809752454,-70.8315299918,gray
31394,iNaturalist,37947045,2020,42.2632783591,-82.9804619025,melanic
31395,iNaturalist,37947376,2020,35.9131996,-79.0558445,gray
31396,iNaturalist,37948015,2020,44.4608848318,-93.1515138837,gray
31397,iNaturalist,37948538,2020,29.97079042,-90.09790476,gray
31398,iNaturalist,37952562,2020,43.5297978495,-80.2931075316,gray
31399,iNaturalist,37953809,2020,29.0802743665,-80.9265110363,gray
31400,iNaturalist,37956632,2020,44.2249641418,-76.5023269653,melanic
31401,iNaturalist,37956689,2020,28.9450836182,-81.3389129639,gray
31402,iNaturalist,37956935,2020,35.275352478,-80.9596557617,gray
31403,iNaturalist,37957943,2020,40.8452247624,-75.6999088893,gray
31404,iNaturalist,37958031,2020,28.0621805,-82.41828833,gray
31405,iNaturalist,37958764,2020,38.8319618936,-77.0527366948,gray
31406,iNaturalist,37959718,2020,40.203553136,-77.194971838,gray
31407,iNaturalist,37961858,2020,38.97557,-77.01747217,gray
31408,iNaturalist,37962911,2020,38.9891218876,-77.1112887393,gray
31409,iNaturalist,37963656,2020,27.992645,-81.6906883333,gray
31410,iNaturalist,37964499,2020,26.66747833,-80.1678,gray
31411,iNaturalist,37964678,2020,43.07064167,-89.383295,gray
31414,iNaturalist,37968098,2020,37.4646603,-122.2680227,melanic
31415,iNaturalist,37969712,2020,33.6889908,-86.6833228,gray
31416,iNaturalist,37970540,2020,34.161904951,-80.8963520534,gray
31417,iNaturalist,37970563,2020,34.1619182674,-80.8963413246,gray
31418,iNaturalist,37971649,2020,34.161904951,-80.896333278,gray
31419,iNaturalist,37973137,2020,27.49890333,-82.54345833,gray
31420,iNaturalist,37973429,2020,48.41928667,-123.35861167,gray
31421,iNaturalist,37974541,2020,48.466225,-123.369125,gray
31422,iNaturalist,37977117,2020,38.8917744451,-77.0227672726,gray
31423,iNaturalist,37977742,2020,38.8896653504,-77.0483314996,gray
31424,iNaturalist,37984966,2020,43.7015850182,-79.3131565514,melanic
31425,iNaturalist,37984978,2020,38.9212562,-77.2865147,gray
31426,iNaturalist,37985063,2020,38.9212562,-77.2865147,gray
31427,iNaturalist,37985155,2020,38.9212562,-77.2865147,gray
31428,iNaturalist,37985730,2020,30.1344445,-81.5664533333,gray
31429,iNaturalist,37987473,2020,44.9550069496,-93.2806868759,other
31430,iNaturalist,37988075,2020,35.79915333,-78.7053,gray
31431,iNaturalist,37988253,2020,38.986649094,-76.9202707708,gray
31432,iNaturalist,37988777,2020,37.3981869037,-79.181031702,gray
31433,iNaturalist,37991261,2020,42.3623660259,-71.3596165439,gray
31434,iNaturalist,37992597,2020,47.6607322693,-117.4195785522,gray
31435,iNaturalist,37993100,2020,42.447505,-76.47847,gray
31436,iNaturalist,37995386,2020,43.3577227429,-79.7637255797,melanic
31437,iNaturalist,37995431,2020,42.330925,-71.1135945,gray
31440,iNaturalist,37995970,2020,25.3817596436,-80.6114501953,gray
31441,iNaturalist,37997798,2020,42.4547902659,-71.0913540991,gray
31442,iNaturalist,37998178,2020,37.5512966667,-77.4742966667,gray
31443,iNaturalist,37998342,2020,47.6607278353,-122.1205201827,gray
31444,iNaturalist,37999039,2020,41.9868003234,-87.6541311876,gray
31445,iNaturalist,37999160,2020,33.59604497,-101.83580976,gray
31446,iNaturalist,37999178,2020,35.145549,-89.98499,gray
31447,iNaturalist,37999449,2020,34.0874162943,-80.9050462382,gray
31448,iNaturalist,38002005,2020,40.89297833,-74.00817778,gray
31449,iNaturalist,38002161,2020,38.6266143952,-121.5014323241,gray
31450,iNaturalist,38002631,2020,38.991444,-76.921516,gray
31451,iNaturalist,38002875,2020,35.8992596,-79.033352,gray
31452,iNaturalist,38003502,2020,40.7244452974,-73.9722127654,gray
31453,iNaturalist,38003721,2020,40.7226778055,-73.9728335292,gray
31454,iNaturalist,38003965,2020,40.7203368657,-73.974147141,gray
31455,iNaturalist,38005081,2020,33.54248,-86.5932,gray
31456,iNaturalist,38006233,2020,48.4916075366,-123.3387158533,gray
31457,iNaturalist,38006846,2020,43.3007357642,-79.8456672952,gray
31458,iNaturalist,38007925,2020,40.515703618,-80.0903424271,gray
31459,iNaturalist,38008429,2020,38.8008179485,-77.055681797,gray
31460,iNaturalist,38009109,2020,39.0383788511,-76.7900765003,gray
31461,iNaturalist,38009240,2020,48.46328333,-123.31379667,gray
31462,iNaturalist,38009838,2020,34.0861388991,-80.9059915037,gray
31463,iNaturalist,38010503,2020,37.3677618234,-87.5154375173,gray
31464,iNaturalist,38011225,2020,38.8878530281,-77.0143172384,gray
31465,iNaturalist,38014376,2020,40.893055,-74.00803333,gray
31466,iNaturalist,38020444,2020,29.8066414,-95.7655343,gray
31467,iNaturalist,38021009,2020,37.34864167,-121.93974167,gray
31468,iNaturalist,38024921,2020,41.48489364,-71.49901702,gray
31469,iNaturalist,38026240,2020,37.6708499886,-77.4120230987,gray
31470,iNaturalist,38026700,2020,35.9629900584,-83.9166636858,gray
31472,iNaturalist,38027286,2020,43.0945948838,-87.8819020373,gray
31473,iNaturalist,38028154,2020,31.33151,-94.707243,gray
31474,iNaturalist,38028317,2020,33.55811667,-88.39634667,gray
31475,iNaturalist,38028579,2020,31.6069352575,-89.1964670139,gray
31476,iNaturalist,38029873,2020,33.4520966139,-88.7894749323,gray
31477,iNaturalist,38030148,2020,29.566947937,-95.1153030396,gray
31478,iNaturalist,38030784,2020,44.7858873391,-79.4002667162,melanic
31479,iNaturalist,38031619,2020,36.16716667,-80.55592167,gray
31480,iNaturalist,38031953,2020,48.4633331299,-123.3088912964,gray
31481,iNaturalist,38032660,2020,43.0344399922,-76.1364227539,gray
31482,iNaturalist,38032971,2020,47.6753453115,-122.0330284908,gray
31484,iNaturalist,38033337,2020,38.97557,-77.01747217,gray
31485,iNaturalist,38033719,2020,39.9166521091,-75.3874972835,gray
31486,iNaturalist,38033920,2020,37.77068667,-122.46512,gray
31487,iNaturalist,38033988,2020,37.3976757648,-79.1811788483,gray
31488,iNaturalist,38034073,2020,37.5465164185,-77.4554748535,gray
31489,iNaturalist,38034145,2020,37.3977237409,-79.1815204918,gray
31490,iNaturalist,38035293,2020,46.1954268,-84.0617005069,melanic
31491,iNaturalist,38035753,2020,37.769025,-122.45449667,gray
31492,iNaturalist,38038627,2020,40.7427323386,-73.9878988978,gray
31493,iNaturalist,38039264,2020,48.4663421754,-123.3100572043,gray
31494,iNaturalist,38040825,2020,40.892875,-74.00801112,gray
31495,iNaturalist,38041019,2020,43.5643780556,-79.6719313889,gray
31496,iNaturalist,38041027,2020,43.5868513889,-79.715985,gray
31497,iNaturalist,38042059,2020,32.5882271142,-88.1869524895,gray
31498,iNaturalist,38042747,2020,43.8530697222,-78.9674263889,gray
31501,iNaturalist,38044448,2020,39.3985496907,-76.3495085152,gray
31502,iNaturalist,38047334,2020,35.143091,-89.99563,gray
31503,iNaturalist,38047504,2020,33.45561667,-88.78541667,gray
31504,iNaturalist,38047694,2020,48.4618105,-123.310394,gray
31505,iNaturalist,38048559,2020,37.39764667,-79.18186167,gray
31506,iNaturalist,38052058,2020,35.0296555,-85.13610833,gray
31508,iNaturalist,38058042,2020,40.7,-82.56,gray
31509,iNaturalist,38058199,2020,40.7,-82.56,gray
31510,iNaturalist,38058574,2020,40.7001713913,-82.5568391047,gray
31511,iNaturalist,38058671,2020,37.3981971741,-79.1806945801,gray
31512,iNaturalist,38058942,2020,37.3976633333,-79.1812216667,gray
31513,iNaturalist,38059397,2020,43.0881271977,-87.8942420428,gray
31514,iNaturalist,38059426,2020,43.0875554681,-87.8941666056,gray
31515,iNaturalist,38059436,2020,43.0834630458,-87.8910017666,gray
31516,iNaturalist,38059452,2020,43.0786732072,-87.8915859015,gray
31517,iNaturalist,38059455,2020,37.3975792767,-79.1829607874,gray
31518,iNaturalist,38062413,2020,44.5721893832,-79.9288718896,melanic
31519,iNaturalist,38063217,2020,37.3979256835,-79.181555931,gray
31520,iNaturalist,38063263,2020,35.9774505858,-84.005908458,gray
31521,iNaturalist,38063479,2020,44.4945518431,-68.9934335909,gray
31522,iNaturalist,38063601,2020,44.2088818648,-68.6994098335,gray
31523,iNaturalist,38063869,2020,30.4448010236,-84.1889533386,gray
31524,iNaturalist,38065183,2020,26.5301344424,-81.8811660585,gray
31525,iNaturalist,38065373,2020,41.7949282586,-87.7114748955,gray
31526,iNaturalist,38065376,2020,41.7949282586,-87.7114748955,gray
31529,iNaturalist,38066898,2020,41.7949158,-87.71147,gray
