id,latitude,longitude,weighted_pop_density,avg_winter_low_temp,introduced,prop_forest,col_class,melanic_binary,pop_den_scaled,winter_temp_scaled,prop_forest_scaled,RAC_1km,RAC_10km,RAC_20km,RAC_30km,RAC_40km,RAC_50km
19384566,45.3738527346,-75.7968251618,3310.42626953125,-11.5,N,0.4108804581245526,gray,0,0.22678836401127628,-1.649704417523606,1.2064596979607909,0.060049457122540076,0.2931950663523247,0.43470852485607203,0.4094455353104807,0.4002928266701059,0.4002415844694584
19386169,40.7875924185,-73.9823122044,24316.7421875,-0.5,N,0.025316455696202524,gray,0,5.579903028439906,0.047056117669152665,-0.636036571042549,-0.561183042333471,-0.30029322704916855,-0.27626659324226444,-0.2741977403236685,-0.2859790930868785,-0.29088562180535804
19386209,28.47537202,-81.46479462,1769.5979346024149,12,N,0.0017704337562702813,gray,0,-0.1658664350160572,1.9751930894791059,-0.7485560420018691,-0.16099114618113378,-0.16204611241686698,-0.11928593188705724,-0.11930349025780347,-0.11079630300303228,-0.1134261992773713
19386211,28.47572928,-81.46553745,1730.1361000172528,12,N,0.0032602252519264904,gray,0,-0.17592263555250587,1.9751930894791059,-0.7414367693128956,-0.16092129779587513,-0.16214004386382025,-0.11906753871725673,-0.11869283157842092,-0.11106154271809511,-0.113360103719776
19386213,28.47536611,-81.46583998,1719.039892945534,12,N,0.003249630723781385,gray,0,-0.17875032171256908,1.9751930894791059,-0.7414873974276995,-0.16092537962656647,-0.1621406998723242,-0.11906770055195375,-0.12415712464649759,-0.11106160177995399,-0.1134263011113622
19388186,43.3148366667,-79.84915,652.88165283203125,-4.5,N,0.21118721461187215,melanic,1,-0.4504432416915088,-0.5699477133100324,0.25218478173423553,0.9597538834118101,0.7440672327530461,0.6749772521264672,0.6722139617097337,0.6271775297362242,0.4969685022467207
19391665,40.6643216667,-73.9762716667,18060.373046875,-0.75,N,0.15034364261168387,gray,0,3.9855700895493573,0.008493378232953605,-0.03856864362998902,-0.7166869212103287,-0.4066291443070571,-0.3508514530839889,-0.28628278968661247,-0.28425568997107115,-0.30229277446995456
19397654,39.1146918,-84.4936469,2026.7551269531248,-1.75,N,0.13160518444666003,gray,0,-0.10033414735497591,-0.14575757951184265,-0.12811418999449312,-0.4778284547454999,-0.47343321317119724,-0.4682748694143217,-0.45166058568567724,-0.43172957026083036,-0.4298848091185258
19397898,40.726472376,-73.5920152798,2273.5901474196244,-0.75,N,0.00142775556824671,gray,0,-0.037432295696947074,0.008493378232953605,-0.7501935996548805,-0.42481610515685625,-0.40121484518350703,-0.34877328075451824,-0.12577046446970566,-0.25821800146155655,-0.27191136327402493
19399148,31.38708,-85.6635429,64.88855208415777,6.5,N,0.617816091954023,gray,0,-0.6002836279109628,1.1268128218827265,2.1953438542961425,0,0,-0.2428892827317249,-0.2431199491099026,-0.24347345731378897,-0.2442737106406943
19400277,40.7828647,-73.9653551,24199.34618895762,-0.5,N,0.02654580770475882,gray,0,5.549986585985335,0.047056117669152665,-0.6301618615914829,-0.4741547491105912,-0.29883559084342476,-0.27546963473304753,-0.2753546782997542,-0.28485788566278347,-0.29123963597753666
